getRange,topic1,1576,0,5
getRange,topic2,1259,0,4
getRange,topic0,1438,0,1
getRange,topic1,1444,67,8
getRange,topic1,1010,3,1
getRange,topic1,1002,3,3
getRange,topic0,1246,0,11
getRange,topic1,1503,15,6
getRange,topic1,549,0,10
getRange,topic1,119,0,8
getRange,topic0,1467,1,12
getRange,topic0,1776,0,3
getRange,topic0,1040,0,6
getRange,topic0,1323,0,4
getRange,topic0,958,0,7
getRange,topic1,1538,2,11
getRange,topic1,1432,9,6
getRange,topic1,1896,17,1
getRange,topic0,259,0,4
getRange,topic0,141,0,3
getRange,topic1,1935,139,10
getRange,topic1,1487,0,8
getRange,topic0,240,0,11
getRange,topic0,483,0,2
getRange,topic0,1458,0,7
getRange,topic1,1081,0,4
getRange,topic1,1770,154,4
getRange,topic1,1025,6,8
getRange,topic1,1705,0,7
getRange,topic0,1860,0,7
getRange,topic1,1758,4,3
getRange,topic1,1410,12,4
getRange,topic1,1294,20,7
getRange,topic1,1041,75,3
getRange,topic0,1225,0,10
getRange,topic1,12,0,9
getRange,topic0,1016,0,6
getRange,topic1,1896,18,4
getRange,topic1,1788,138,5
getRange,topic0,1883,81,5
getRange,topic1,1489,0,10
getRange,topic1,1808,0,11
getRange,topic0,27,0,6
getRange,topic1,1535,0,7
getRange,topic0,980,0,2
getRange,topic1,942,0,12
getRange,topic0,1271,7,11
getRange,topic0,1013,28,10
getRange,topic1,921,38,3
getRange,topic0,1812,0,2
getRange,topic1,1582,0,6
getRange,topic1,1681,132,9
getRange,topic1,1393,2,10
getRange,topic1,1414,0,2
getRange,topic0,1391,0,11
getRange,topic1,1796,6,3
getRange,topic1,1595,151,12
getRange,topic0,1879,83,1
getRange,topic1,1598,139,12
getRange,topic1,1125,9,9
getRange,topic1,1550,4,12
getRange,topic1,1950,0,9
getRange,topic1,1267,11,3
getRange,topic1,1060,11,1
getRange,topic1,1208,0,3
getRange,topic1,265,0,9
getRange,topic1,1523,7,5
getRange,topic1,650,0,8
getRange,topic1,452,0,8
getRange,topic1,1519,0,1
getRange,topic0,1840,0,6
getRange,topic1,1557,0,5
getRange,topic0,1862,89,1
getRange,topic2,1756,0,7
getRange,topic0,160,0,8
getRange,topic1,1468,69,5
getRange,topic1,1901,0,9
getRange,topic1,313,0,3
getRange,topic0,1139,0,2
getRange,topic0,1989,0,8
getRange,topic1,1952,146,3
getRange,topic1,1007,5,4
getRange,topic1,1331,73,5
getRange,topic1,1664,132,9
getRange,topic1,169,0,1
getRange,topic1,1245,66,6
getRange,topic0,1697,98,2
getRange,topic0,1655,0,1
getRange,topic0,1318,9,12
getRange,topic1,1244,0,4
getRange,topic1,1443,7,9
getRange,topic1,1341,77,12
getRange,topic0,1793,8,8
getRange,topic0,1628,12,9
getRange,topic0,1356,0,9
getRange,topic0,72,0,1
getRange,topic1,297,0,4
getRange,topic0,1375,17,11
getRange,topic1,291,7,9
getRange,topic1,1017,0,4
getRange,topic0,1289,0,12
getRange,topic0,1245,0,8
getRange,topic0,1871,10,5
getRange,topic1,1875,0,9
getRange,topic1,1950,9,5
getRange,topic1,1301,5,4
getRange,topic1,680,0,10
getRange,topic1,1957,12,7
getRange,topic1,241,0,3
getRange,topic2,1635,0,4
getRange,topic1,1117,10,6
getRange,topic0,1146,0,4
getRange,topic1,1074,77,10
getRange,topic1,1525,2,12
getRange,topic1,1974,11,4
getRange,topic1,1629,6,10
getRange,topic0,1793,16,10
getRange,topic1,1254,1,1
getRange,topic1,741,7,8
getRange,topic1,1481,0,9
getRange,topic0,1631,81,5
getRange,topic0,1061,0,8
getRange,topic1,1252,62,11
getRange,topic1,1131,0,6
getRange,topic1,1758,7,10
getRange,topic0,704,0,6
getRange,topic0,1385,0,7
getRange,topic1,1167,67,3
getRange,topic1,1351,22,1
getRange,topic1,1527,3,5
getRange,topic0,1872,6,4
getRange,topic1,1752,0,10
getRange,topic1,1550,16,8
getRange,topic1,1465,0,10
getRange,topic1,1860,143,12
getRange,topic0,1277,6,6
getRange,topic1,306,0,4
getRange,topic1,1650,0,2
getRange,topic2,1404,0,7
getRange,topic1,1896,22,9
getRange,topic1,425,23,10
getRange,topic1,676,44,2
getRange,topic0,1405,6,1
getRange,topic0,12,0,4
getRange,topic1,1051,24,6
getRange,topic0,304,0,12
getRange,topic0,214,0,3
getRange,topic0,1637,0,6
getRange,topic1,1177,0,6
getRange,topic0,512,0,10
getRange,topic1,1613,4,3
getRange,topic1,1671,143,12
getRange,topic0,219,0,3
getRange,topic0,1378,0,5
getRange,topic1,1055,0,5
getRange,topic2,1255,0,12
getRange,topic1,397,0,2
getRange,topic1,837,0,6
getRange,topic1,1787,12,5
getRange,topic2,1655,0,10
getRange,topic0,1594,1,3
getRange,topic1,1228,9,12
getRange,topic1,1896,31,5
getRange,topic0,1860,7,3
getRange,topic1,1416,0,12
getRange,topic0,452,0,4
getRange,topic1,1244,4,2
getRange,topic1,1759,157,5
getRange,topic1,1914,0,2
getRange,topic1,959,0,3
getRange,topic1,1682,123,9
getRange,topic1,650,8,3
getRange,topic0,1072,0,1
getRange,topic1,1659,147,8
getRange,topic0,1643,0,2
getRange,topic1,627,34,5
getRange,topic1,1367,14,3
getRange,topic1,1264,0,7
getRange,topic0,148,0,11
getRange,topic1,1507,120,8
getRange,topic0,65,0,9
getRange,topic1,1261,63,4
getRange,topic1,1997,0,11
getRange,topic0,1929,0,11
getRange,topic1,1724,7,10
getRange,topic2,1995,0,5
getRange,topic0,1845,0,1
getRange,topic0,1210,0,9
getRange,topic1,1904,150,3
getRange,topic1,1874,13,7
getRange,topic1,1581,5,12
getRange,topic1,1136,7,5
getRange,topic1,1199,0,9
getRange,topic1,1700,143,12
getRange,topic0,724,0,7
getRange,topic0,1047,0,3
getRange,topic0,1107,0,5
getRange,topic0,1981,0,4
getRange,topic1,1691,138,10
getRange,topic1,1784,132,2
getRange,topic1,1140,15,10
getRange,topic0,1896,0,5
getRange,topic2,1426,0,6
getRange,topic1,1865,153,1
getRange,topic0,1416,0,8
getRange,topic1,935,0,2
getRange,topic0,1928,0,11
getRange,topic0,1626,0,3
getRange,topic0,1656,0,1
getRange,topic1,1131,6,10
getRange,topic1,650,11,1
getRange,topic1,1732,15,4
getRange,topic1,1008,70,4
getRange,topic1,1428,75,8
getRange,topic1,1699,4,1
getRange,topic1,1523,12,11
getRange,topic1,1183,18,3
getRange,topic1,1875,9,3
getRange,topic0,242,0,7
getRange,topic1,1185,0,11
getRange,topic0,1148,0,4
getRange,topic1,1333,0,9
getRange,topic0,724,7,9
getRange,topic1,1886,5,8
getRange,topic0,1637,6,2
getRange,topic2,937,0,12
getRange,topic1,1804,6,12
getRange,topic0,1899,93,5
getRange,topic0,1081,59,11
getRange,topic0,1607,0,4
getRange,topic0,1092,0,2
getRange,topic0,1478,46,2
getRange,topic1,69,0,2
getRange,topic1,1443,16,12
getRange,topic1,613,39,6
getRange,topic1,1558,130,8
getRange,topic1,1547,146,5
getRange,topic0,1950,0,7
getRange,topic0,1955,91,1
getRange,topic1,1881,0,12
getRange,topic1,1079,66,7
getRange,topic1,1571,9,11
getRange,topic1,1172,65,7
getRange,topic1,1755,0,8
getRange,topic0,293,3,4
getRange,topic1,467,0,3
getRange,topic1,1703,0,2
getRange,topic1,1804,18,12
getRange,topic0,1872,10,11
getRange,topic0,1927,5,11
getRange,topic1,1142,0,2
getRange,topic1,1497,72,3
getRange,topic1,1592,1,4
getRange,topic1,1772,120,5
getRange,topic0,622,0,5
getRange,topic1,1068,0,12
getRange,topic1,1977,3,9
getRange,topic0,1045,0,10
getRange,topic0,1432,0,4
getRange,topic1,1348,8,6
getRange,topic1,1810,9,1
getRange,topic1,823,0,2
getRange,topic2,1816,0,12
getRange,topic0,1240,52,11
getRange,topic1,189,0,11
getRange,topic0,926,0,4
getRange,topic1,1716,0,3
getRange,topic0,1128,23,10
getRange,topic1,1388,0,10
getRange,topic1,1017,4,7
getRange,topic0,1362,5,3
getRange,topic0,1362,8,5
getRange,topic0,364,0,6
getRange,topic1,888,38,2
getRange,topic1,1693,0,12
getRange,topic0,333,11,5
getRange,topic0,445,0,10
getRange,topic0,1952,109,7
getRange,topic1,1096,0,1
getRange,topic1,1717,0,12
getRange,topic1,1853,146,3
getRange,topic1,1557,5,6
getRange,topic0,61,0,11
getRange,topic0,724,16,8
getRange,topic1,1070,2,8
getRange,topic0,1380,0,4
getRange,topic0,597,0,4
getRange,topic1,1609,152,5
getRange,topic0,1109,49,7
getRange,topic1,1328,5,5
getRange,topic1,1605,9,7
getRange,topic0,1552,0,3
getRange,topic1,1872,166,4
getRange,topic1,1217,0,1
getRange,topic0,1412,0,5
getRange,topic1,92,0,8
getRange,topic0,592,32,12
getRange,topic1,1205,0,8
getRange,topic1,1249,67,4
getRange,topic0,1927,16,6
getRange,topic0,1998,0,4
getRange,topic1,1369,16,8
getRange,topic0,1708,0,1
